rows,inserts,deletes,duration_ms
1,1,0,8.51951
6929,3464,3465,34.3304
1732,866,866,0.759233
173,86,87,5.08522
1,0,1,40.2652
6929,3464,3465,35.4152
1732,866,866,0.435646
173,86,87,4.54014
1,1,0,7.99374
6929,3464,3465,25.5085
1732,866,866,0.821752
173,86,87,4.74405
1,0,1,28.9842
6929,3464,3465,33.6848
1732,866,866,0.36442
173,86,87,4.87628
1,1,0,8.465
6929,3464,3465,27.8071
1732,866,866,0.746233
173,86,87,4.83326
1,0,1,24.6834
6929,3464,3465,31.8639
1732,866,866,0.417959
173,86,87,4.99122
1,1,0,8.50065
6929,3464,3465,29.549
1732,866,866,0.966385
173,86,87,5.35965
1,0,1,32.5043
6929,3464,3465,29.5356
1732,866,866,0.314012
173,86,87,5.70127
1,1,0,8.64131
6929,3464,3465,30.4305
1732,866,866,0.820519
173,86,87,5.13773
1,0,1,26.1133
6929,3464,3465,33.3011
1732,866,866,0.430062
173,86,87,4.99544
1,1,0,8.43491
6929,3464,3465,30.4713
1732,866,866,0.760339
173,86,87,4.89215
1,0,1,23.4009
6929,3464,3465,27.3402
1732,866,866,0.342311
173,86,87,5.02688
1,1,0,8.62383
6929,3464,3465,29.5954
1732,866,866,0.794779
173,86,87,4.69498
1,0,1,33.4078
6929,3464,3465,30.3529
1732,866,866,0.2807
173,86,87,4.68921
1,1,0,8.39858
6929,3464,3465,32.2829
1732,866,866,0.815578
173,86,87,5.13963
1,0,1,41.1597
6929,3464,3465,32.144
1732,866,866,0.426596
173,86,87,4.19694
1,1,0,8.64625
6929,3464,3465,37.0588
1732,866,866,0.788771
173,86,87,5.28875
1,0,1,32.1449
6929,3464,3465,29.2497
1732,866,866,0.488161
173,86,87,5.07617
1,1,0,8.29175
6929,3464,3465,27.5939
1732,866,866,0.815321
173,86,87,4.83028
1,0,1,37.424
6929,3464,3465,35.6644
1732,866,866,0.369383
173,86,87,5.23132
1,1,0,8.51114
6929,3464,3465,25.9992
1732,866,866,0.807337
173,86,87,5.18257
1,0,1,39.2577
6929,3464,3465,30.1945
1732,866,866,0.358852
173,86,87,5.25021
1,1,0,8.56441
6929,3464,3465,30.6708
1732,866,866,0.668157
173,86,87,5.17253
1,0,1,36.0559
6929,3464,3465,34.7263
1732,866,866,0.376934
173,86,87,5.09534
1,1,0,8.80007
6929,3464,3465,30.5664
1732,866,866,0.838136
173,86,87,6.1112
1,0,1,25.6954
6929,3464,3465,27.3889
1732,866,866,0.373263
173,86,87,5.21763
1,1,0,8.28238
6929,3464,3465,35.7719
1732,866,866,0.78153
173,86,87,4.79572
1,0,1,33.5486
6929,3464,3465,29.3354
1732,866,866,0.259765
173,86,87,4.82707
1,1,0,8.37226
6929,3464,3465,30.5613
1732,866,866,0.652042
173,86,87,4.7889
1,0,1,32.8443
6929,3464,3465,28.9539
1732,866,866,0.349488
173,86,87,5.08445
1,1,0,8.3603
6929,3464,3465,32.8632
1732,866,866,0.857568
173,86,87,4.90914
1,0,1,25.1125
6929,3464,3465,36.5328
1732,866,866,0.448771
173,86,87,6.31373
1,1,0,10.7582
6929,3464,3465,35.7355
1732,866,866,0.926708
173,86,87,6.06787
1,0,1,35.3193
6929,3464,3465,30.3542
1732,866,866,0.43849
173,86,87,5.27382
1,1,0,8.48584
6929,3464,3465,37.1075
1732,866,866,0.728158
173,86,87,5.22198
1,0,1,29.6902
6929,3464,3465,32.7745
1732,866,866,0.300703
173,86,87,5.14868
1,1,0,8.61179
6929,3464,3465,30.1234
1732,866,866,0.62754
173,86,87,4.62172
1,0,1,33.4726
6929,3464,3465,29.0849
1732,866,866,0.319366
173,86,87,5.41937
1,1,0,8.69689
6929,3464,3465,35.6505
1732,866,866,0.994923
173,86,87,5.45158
1,0,1,35.697
6929,3464,3465,33.5077
1732,866,866,0.324739
173,86,87,5.1122
1,1,0,8.53655
6929,3464,3465,33.6161
1732,866,866,0.754751
173,86,87,5.20856
1,0,1,34.5956
6929,3464,3465,32.1834
1732,866,866,0.352807
173,86,87,5.23585
1,1,0,8.82043
6929,3464,3465,34.4287
1732,866,866,0.718337
173,86,87,4.73299
1,0,1,27.4035
6929,3464,3465,29.624
1732,866,866,0.291063
173,86,87,4.89494
1,1,0,8.28868
6929,3464,3465,33.407
1732,866,866,0.679542
173,86,87,5.19302
1,0,1,30.8809
6929,3464,3465,31.9739
1732,866,866,0.394129
173,86,87,5.29457
1,1,0,8.50985
6929,3464,3465,27.3549
1732,866,866,0.690038
173,86,87,5.62217
1,0,1,37.227
6929,3464,3465,32.2531
1732,866,866,0.468082
173,86,87,4.56753
1,1,0,8.2699
6929,3464,3465,29.7539
1732,866,866,0.802343
173,86,87,5.21451
1,0,1,39.6732
6929,3464,3465,33.7867
1732,866,866,0.597759
173,86,87,7.02489
1,1,0,11.0827
6929,3464,3465,33.0258
1732,866,866,0.812904
173,86,87,6.47896
1,0,1,28.8861
6929,3464,3465,33.332
1732,866,866,0.435802
173,86,87,6.25674
1,1,0,9.85405
6929,3464,3465,34.1109
1732,866,866,0.786523
173,86,87,6.24652
1,0,1,42.1394
6929,3464,3465,41.5486
1732,866,866,0.393096
173,86,87,5.64292
1,1,0,8.94326
6929,3464,3465,29.3806
1732,866,866,0.799856
173,86,87,4.67587
1,0,1,30.6007
6929,3464,3465,30.8444
1732,866,866,0.475727
173,86,87,6.18503
1,1,0,9.24755
6929,3464,3465,32.6777
1732,866,866,0.804517
173,86,87,5.39561
1,0,1,34.4668
6929,3464,3465,29.8508
1732,866,866,0.410188
173,86,87,5.10732
1,1,0,8.35756
6929,3464,3465,35.5965
1732,866,866,0.782406
173,86,87,5.38486
1,0,1,24.708
6929,3464,3465,31.3162
1732,866,866,0.455172
173,86,87,4.86143
1,1,0,8.54698
6929,3464,3465,32.6443
1732,866,866,0.892478
173,86,87,5.44168
1,0,1,31.1243
6929,3464,3465,33.4727
1732,866,866,0.416028
173,86,87,5.45772
1,1,0,8.34505
6929,3464,3465,32.6245
1732,866,866,0.912014
173,86,87,5.30452
1,0,1,29.2776
6929,3464,3465,34.9858
1732,866,866,0.357828
173,86,87,6.9394
1,1,0,10.4513
6929,3464,3465,35.6697
1732,866,866,0.850663
173,86,87,5.63299
1,0,1,41.7824
6929,3464,3465,34.2534
1732,866,866,0.476342
173,86,87,4.48829
1,1,0,8.38851
6929,3464,3465,32.7385
1732,866,866,0.696535
173,86,87,4.98531
1,0,1,24.2339
6929,3464,3465,33.1194
1732,866,866,0.479471
173,86,87,4.9317
1,1,0,8.25252
6929,3464,3465,29.6879
1732,866,866,0.819168
173,86,87,5.26052
1,0,1,31.5979
6929,3464,3465,36.4738
1732,866,866,0.325415
173,86,87,5.62585
1,1,0,8.59625
6929,3464,3465,30.0728
1732,866,866,0.786571
173,86,87,5.55907
1,0,1,23.9848
6929,3464,3465,27.7842
1732,866,866,0.347149
173,86,87,5.10037
1,1,0,8.43845
6929,3464,3465,34.8343
1732,866,866,0.759005
173,86,87,5.38022
1,0,1,33.353
6929,3464,3465,31.6632
1732,866,866,0.409815
173,86,87,5.63787
1,1,0,9.14375
6929,3464,3465,34.707
1732,866,866,0.866328
173,86,87,4.8274
1,0,1,38.8265
6929,3464,3465,35.9887
1732,866,866,0.355794
173,86,87,4.77475
1,1,0,9.58899
6929,3464,3465,35.4594
1732,866,866,0.709971
173,86,87,6.31789
1,0,1,31.5584
6929,3464,3465,33.6226
1732,866,866,0.577309
173,86,87,5.18204
1,1,0,8.68784
6929,3464,3465,31.5164
1732,866,866,0.813772
173,86,87,5.65275
1,0,1,26.1219
6929,3464,3465,33.1941
1732,866,866,0.373006
173,86,87,5.15803
1,1,0,8.58928
6929,3464,3465,30.8963
1732,866,866,0.789101
173,86,87,5.07594
1,0,1,35.5489
6929,3464,3465,30.3947
1732,866,866,0.349654
173,86,87,5.75107
1,1,0,8.5838
6929,3464,3465,31.0393
1732,866,866,0.762186
173,86,87,5.18987
1,0,1,35.1765
6929,3464,3465,30.0215
1732,866,866,0.367181
173,86,87,4.91082
1,1,0,8.26903
6929,3464,3465,35.935
1732,866,866,0.760067
173,86,87,5.01103
1,0,1,30.8244
6929,3464,3465,35.3245
1732,866,866,0.39289
173,86,87,5.17368
1,1,0,8.37346
6929,3464,3465,34.8344
1732,866,866,0.833957
173,86,87,4.90262
1,0,1,27.4586
6929,3464,3465,34.9332
1732,866,866,0.366013
173,86,87,4.99876
1,1,0,8.18153
6929,3464,3465,33.9677
1732,866,866,0.62693
173,86,87,4.96277
1,0,1,32.4284
6929,3464,3465,32.709
1732,866,866,0.321398
173,86,87,4.72188
1,1,0,8.54283
6929,3464,3465,30.0498
1732,866,866,0.838641
173,86,87,5.08948
1,0,1,32.5056
6929,3464,3465,32.35
1732,866,866,0.446469
173,86,87,4.89505
1,1,0,8.26578
6929,3464,3465,32.989
1732,866,866,0.794996
173,86,87,5.04381
1,0,1,37.9201
6929,3464,3465,32.1992
1732,866,866,0.444631
173,86,87,5.82594
1,1,0,8.39638
6929,3464,3465,28.8639
1732,866,866,0.966464
173,86,87,5.22387
1,0,1,31.4269
6929,3464,3465,31.9753
1732,866,866,0.424248
173,86,87,5.17862
1,1,0,8.623
6929,3464,3465,33.4806
1732,866,866,0.684555
173,86,87,5.03154
1,0,1,36.0381
6929,3464,3465,31.5008
1732,866,866,0.453854
173,86,87,5.25673
1,1,0,8.33536
6929,3464,3465,31.7158
1732,866,866,0.730552
173,86,87,5.45501
1,0,1,23.5912
6929,3464,3465,29.4115
1732,866,866,0.310224
173,86,87,5.24776
1,1,0,8.34767
6929,3464,3465,32.5664
1732,866,866,0.82111
173,86,87,4.966
1,0,1,30.211
6929,3464,3465,34.0906
1732,866,866,0.536427
173,86,87,4.88323
1,1,0,8.32481
6929,3464,3465,30.4246
1732,866,866,0.706833
173,86,87,5.18511
1,0,1,32.1893
6929,3464,3465,31.3816
1732,866,866,0.369125
173,86,87,6.20629
1,1,0,9.55451
6929,3464,3465,31.2488
1732,866,866,0.66678
173,86,87,4.92528
1,0,1,27.5869
6929,3464,3465,31.7802
1732,866,866,0.295172
173,86,87,5.23225
1,1,0,8.36191
6929,3464,3465,33.2572
1732,866,866,0.904187
173,86,87,4.91051
1,0,1,31.9578
6929,3464,3465,30.9753
1732,866,866,0.34756
173,86,87,5.11333
1,1,0,8.33482
6929,3464,3465,27.8523
1732,866,866,0.756693
173,86,87,5.64697
1,0,1,31.2057
6929,3464,3465,33.1049
1732,866,866,0.264096
173,86,87,5.76547
1,1,0,9.45382
6929,3464,3465,29.0432
1732,866,866,0.748753
173,86,87,4.86667
1,0,1,39.9019
6929,3464,3465,33.5999
1732,866,866,0.282277
173,86,87,5.24594
1,1,0,8.3273
6929,3464,3465,34.178
1732,866,866,0.60623
173,86,87,4.81574
1,0,1,23.8495
6929,3464,3465,31.8795
1732,866,866,0.231054
173,86,87,5.37241
1,1,0,8.32527
6929,3464,3465,33.2641
1732,866,866,0.775924
173,86,87,5.34688
1,0,1,39.5211
6929,3464,3465,28.2871
1732,866,866,0.270355
173,86,87,5.21518
1,1,0,8.16183
6929,3464,3465,37.9887
1732,866,866,0.85819
173,86,87,7.02404
1,0,1,36.917
6929,3464,3465,29.7317
1732,866,866,0.229875
173,86,87,6.05524
1,1,0,8.94846
6929,3464,3465,33.7084
1732,866,866,0.794911
173,86,87,4.99336
1,0,1,40.8346
6929,3464,3465,30.9828
1732,866,866,0.377267
173,86,87,5.33304
1,1,0,8.4339
6929,3464,3465,32.8256
1732,866,866,0.80293
173,86,87,4.80311
1,0,1,32.7908
6929,3464,3465,29.8827
1732,866,866,0.424169
173,86,87,5.06503
1,1,0,8.49542
6929,3464,3465,32.8093
1732,866,866,0.773472
173,86,87,5.15663
1,0,1,24.1819
6929,3464,3465,28.5168
1732,866,866,0.385678
173,86,87,4.96244
1,1,0,8.54081
6929,3464,3465,33.6408
1732,866,866,0.760596
173,86,87,5.17016
1,0,1,24.9899
6929,3464,3465,28.2416
1732,866,866,0.395922
173,86,87,4.99956
1,1,0,8.58709
6929,3464,3465,30.9783
1732,866,866,0.823549
173,86,87,5.24084
1,0,1,27.123
6929,3464,3465,29.4673
1732,866,866,0.455541
173,86,87,5.09857
1,1,0,8.59278
6929,3464,3465,29.1669
1732,866,866,0.792434
173,86,87,5.15441
1,0,1,35.3811
6929,3464,3465,30.2228
1732,866,866,0.439439
173,86,87,5.33046
1,1,0,9.12666
6929,3464,3465,33.996
1732,866,866,0.938921
173,86,87,6.59916
1,0,1,31.5593
6929,3464,3465,30.894
1732,866,866,0.3773
173,86,87,5.28367
1,1,0,8.13691
6929,3464,3465,30.2539
1732,866,866,0.858231
173,86,87,5.14677
1,0,1,24.676
6929,3464,3465,36.7678
1732,866,866,0.313186
173,86,87,5.19548
1,1,0,8.31764
6929,3464,3465,31.1655
1732,866,866,0.901226
173,86,87,5.81791
1,0,1,33.7314
6929,3464,3465,32.2941
1732,866,866,0.477126
173,86,87,7.16975
1,1,0,10.3995
6929,3464,3465,28.7104
1732,866,866,0.796259
173,86,87,5.24979
1,0,1,28.9288
6929,3464,3465,28.0334
1732,866,866,0.46102
173,86,87,5.75325
1,1,0,8.27275
6929,3464,3465,34.2434
1732,866,866,0.675207
173,86,87,5.20649
1,0,1,32.7832
6929,3464,3465,34.1813
1732,866,866,0.324262
173,86,87,5.71229
1,1,0,8.85291
6929,3464,3465,30.2534
1732,866,866,0.710325
173,86,87,4.98126
1,0,1,22.2846
6929,3464,3465,31.2862
1732,866,866,0.285929
173,86,87,5.64864
1,1,0,8.66627
6929,3464,3465,29.656
1732,866,866,0.739172
173,86,87,4.84156
1,0,1,31.8944
6929,3464,3465,32.6385
1732,866,866,0.429015
173,86,87,5.18408
1,1,0,8.38692
6929,3464,3465,35.0012
1732,866,866,0.557455
173,86,87,5.43921
1,0,1,31.0061
6929,3464,3465,30.025
1732,866,866,0.513843
173,86,87,5.05836
1,1,0,8.43285
6929,3464,3465,29.1748
1732,866,866,0.902526
173,86,87,5.30715
1,0,1,26.3127
6929,3464,3465,32.4743
1732,866,866,0.498544
173,86,87,5.03629
1,1,0,8.29935
6929,3464,3465,29.3143
1732,866,866,0.767441
173,86,87,5.24473
1,0,1,30.291
6929,3464,3465,28.9922
1732,866,866,0.296979
173,86,87,4.94284
1,1,0,8.18435
6929,3464,3465,31.9968
1732,866,866,0.825462
173,86,87,4.982
1,0,1,35.874
6929,3464,3465,33.0847
1732,866,866,0.414103
173,86,87,4.97415
1,1,0,8.19668
6929,3464,3465,29.1924
1732,866,866,0.84629
173,86,87,4.83245
1,0,1,38.8562
6929,3464,3465,34.4333
1732,866,866,0.369863
173,86,87,4.96951
1,1,0,8.44726
6929,3464,3465,31.0614
1732,866,866,0.67759
173,86,87,5.8312
1,0,1,33.5331
6929,3464,3465,25.9656
1732,866,866,0.450928
173,86,87,5.32554
1,1,0,8.30761
6929,3464,3465,34.5032
1732,866,866,0.73572
173,86,87,5.36345
1,0,1,28.4478
6929,3464,3465,39.9309
1732,866,866,0.465951
173,86,87,6.37804
1,1,0,9.37142
6929,3464,3465,40.1668
1732,866,866,0.756846
173,86,87,5.59036
1,0,1,29.385
6929,3464,3465,29.8708
1732,866,866,0.39444
173,86,87,5.15995
1,1,0,8.16765
6929,3464,3465,32.7742
1732,866,866,0.904439
173,86,87,4.85094
1,0,1,37.5128
6929,3464,3465,32.2241
1732,866,866,0.30699
173,86,87,5.40392
1,1,0,8.35675
6929,3464,3465,32.2114
1732,866,866,0.939934
173,86,87,4.76353
1,0,1,29.5698
6929,3464,3465,36.2306
1732,866,866,0.300143
173,86,87,5.16898
1,1,0,8.46395
6929,3464,3465,30.3285
1732,866,866,0.685675
173,86,87,5.18792
1,0,1,40.7096
6929,3464,3465,31.9643
1732,866,866,0.433027
173,86,87,5.50807
1,1,0,8.38393
6929,3464,3465,30.3967
1732,866,866,0.662065
173,86,87,5.05106
1,0,1,40.1468
6929,3464,3465,34.8693
1732,866,866,0.362496
173,86,87,5.45035
1,1,0,8.46697
6929,3464,3465,29.7434
1732,866,866,0.859685
173,86,87,5.43856
1,0,1,37.6012
6929,3464,3465,34.5028
1732,866,866,0.365559
173,86,87,5.12666
1,1,0,8.31221
6929,3464,3465,33.582
1732,866,866,0.942515
173,86,87,5.15578
1,0,1,34.9718
6929,3464,3465,28.9205
1732,866,866,0.445811
173,86,87,4.7287
1,1,0,8.37315
6929,3464,3465,28.9622
1732,866,866,0.689031
173,86,87,5.13662
1,0,1,26.2334
6929,3464,3465,31.9607
1732,866,866,0.560384
173,86,87,4.96607
1,1,0,8.2829
6929,3464,3465,30.652
1732,866,866,0.736734
173,86,87,5.05387
1,0,1,22.1735
6929,3464,3465,32.2652
1732,866,866,0.320033
173,86,87,5.44148
1,1,0,8.51366
6929,3464,3465,36.7389
1732,866,866,0.69127
173,86,87,5.1829
1,0,1,39.2665
6929,3464,3465,27.6688
1732,866,866,0.347005
173,86,87,5.36258
1,1,0,8.4954
6929,3464,3465,30.5378
1732,866,866,0.890004
173,86,87,5.62232
1,0,1,37.8605
6929,3464,3465,31.8939
1732,866,866,0.338526
173,86,87,5.48053
1,1,0,8.33414
6929,3464,3465,31.441
1732,866,866,0.781509
173,86,87,5.23434
1,0,1,38.9193
6929,3464,3465,32.0581
1732,866,866,0.33625
173,86,87,5.02872
1,1,0,7.69212
6929,3464,3465,37.0861
1732,866,866,0.739522
173,86,87,5.61812
1,0,1,40.2457
6929,3464,3465,34.5856
1732,866,866,0.476397
173,86,87,6.16758
1,1,0,8.31747
6929,3464,3465,31.2698
1732,866,866,0.703856
173,86,87,5.26487
1,0,1,25.5823
6929,3464,3465,30.1267
1732,866,866,0.390695
173,86,87,5.22178
1,1,0,8.69147
6929,3464,3465,35.9172
1732,866,866,1.00306
173,86,87,5.20053
1,0,1,31.7664
6929,3464,3465,31.7203
1732,866,866,0.205112
173,86,87,4.97505
1,1,0,8.61824
6929,3464,3465,27.6181
1732,866,866,0.710134
173,86,87,5.09598
1,0,1,32.4737
6929,3464,3465,37.8007
1732,866,866,0.431343
173,86,87,5.36067
1,1,0,8.49571
6929,3464,3465,31.743
1732,866,866,0.899979
173,86,87,5.28456
1,0,1,30.6777
6929,3464,3465,34.6644
1732,866,866,0.385486
173,86,87,5.02209
1,1,0,8.49953
6929,3464,3465,32.9532
1732,866,866,0.856499
173,86,87,4.73511
1,0,1,34.1152
6929,3464,3465,33.0026
1732,866,866,0.369332
173,86,87,5.15561
1,1,0,8.33249
6929,3464,3465,31.0145
1732,866,866,0.755377
173,86,87,5.25284
1,0,1,28.1759
6929,3464,3465,34.7843
1732,866,866,0.44431
173,86,87,5.64764
1,1,0,8.50562
6929,3464,3465,33.895
1732,866,866,0.85539
173,86,87,5.0938
1,0,1,26.9502
6929,3464,3465,28.6604
1732,866,866,0.423564
173,86,87,5.11975
1,1,0,8.46063
6929,3464,3465,26.4458
1732,866,866,0.685334
173,86,87,5.04764
1,0,1,39.8999
6929,3464,3465,34.1388
1732,866,866,0.301567
173,86,87,4.65973
1,1,0,7.90336
6929,3464,3465,36.0955
1732,866,866,0.757755
173,86,87,5.18996
1,0,1,40.677
6929,3464,3465,34.7093
1732,866,866,0.383391
173,86,87,7.45207
1,1,0,10.9992
6929,3464,3465,32.0144
1732,866,866,0.831388
173,86,87,7.61639
1,0,1,29.5104
6929,3464,3465,33.5628
1732,866,866,0.428197
173,86,87,5.49246
1,1,0,8.72638
6929,3464,3465,29.7148
1732,866,866,0.717176
173,86,87,5.20047
1,0,1,38.4579
6929,3464,3465,34.3036
1732,866,866,0.434172
173,86,87,5.82089
1,1,0,8.44209
6929,3464,3465,36.5465
1732,866,866,0.708573
173,86,87,5.38385
1,0,1,23.8236
6929,3464,3465,36.3846
1732,866,866,0.331023
173,86,87,5.64422
1,1,0,8.40232
6929,3464,3465,30.3884
1732,866,866,0.785522
173,86,87,5.28937
1,0,1,32.2299
6929,3464,3465,29.0845
1732,866,866,0.34149
173,86,87,6.45616
1,1,0,9.35287
6929,3464,3465,33.7912
1732,866,866,0.782655
173,86,87,4.8425
1,0,1,36.0705
6929,3464,3465,29.0362
1732,866,866,0.484895
173,86,87,5.77449
1,1,0,8.51361
6929,3464,3465,35.4836
1732,866,866,0.792999
173,86,87,5.76362
1,0,1,39.3536
6929,3464,3465,27.1795
1732,866,866,0.396822
173,86,87,5.07182
1,1,0,7.92872
6929,3464,3465,28.3921
1732,866,866,0.665161
173,86,87,5.48275
1,0,1,24.7072
6929,3464,3465,27.0514
1732,866,866,0.382628
173,86,87,5.24195
1,1,0,8.63515
6929,3464,3465,41.1699
1732,866,866,0.756303
173,86,87,5.55336
1,0,1,24.5356
6929,3464,3465,30.4922
1732,866,866,0.341926
173,86,87,5.15515
1,1,0,8.27715
6929,3464,3465,34.3359
1732,866,866,0.678422
173,86,87,5.67309
1,0,1,41.2385
6929,3464,3465,33.2217
1732,866,866,0.374627
173,86,87,5.39902
1,1,0,8.72384
6929,3464,3465,32.3541
1732,866,866,0.802646
173,86,87,7.41371
1,0,1,33.9121
6929,3464,3465,32.8365
1732,866,866,0.372823
173,86,87,5.73972
1,1,0,8.84464
6929,3464,3465,29.3991
1732,866,866,0.651438
173,86,87,5.20956
1,0,1,33.4272
6929,3464,3465,29.9535
1732,866,866,0.456451
173,86,87,5.58607
1,1,0,8.70504
6929,3464,3465,31.6454
1732,866,866,0.860769
173,86,87,5.61944
1,0,1,25.6109
6929,3464,3465,33.1626
1732,866,866,0.373476
173,86,87,4.90962
1,1,0,8.29807
6929,3464,3465,27.6731
1732,866,866,0.828272
173,86,87,5.09142
1,0,1,39.4532
6929,3464,3465,31.8979
1732,866,866,0.349879
173,86,87,5.65668
1,1,0,8.34172
6929,3464,3465,31.1367
1732,866,866,0.805608
173,86,87,5.15687
1,0,1,41.9952
6929,3464,3465,34.2021
1732,866,866,0.401057
173,86,87,5.03138
1,1,0,8.67364
6929,3464,3465,31.0416
1732,866,866,0.727006
173,86,87,6.02428
1,0,1,37.949
6929,3464,3465,30.2474
1732,866,866,0.454825
173,86,87,5.25617
1,1,0,8.27585
6929,3464,3465,28.7694
1732,866,866,0.789354
173,86,87,5.53594
1,0,1,22.6405
6929,3464,3465,32.2139
1732,866,866,0.386004
173,86,87,5.19117
1,1,0,8.37118
6929,3464,3465,29.9647
1732,866,866,0.671771
173,86,87,5.22581
1,0,1,27.2038
6929,3464,3465,27.5205
1732,866,866,0.345534
173,86,87,6.25564
1,1,0,9.5931
6929,3464,3465,31.1617
1732,866,866,0.767839
173,86,87,6.07088
1,0,1,25.5313
6929,3464,3465,31.7081
1732,866,866,0.5142
173,86,87,5.92271
1,1,0,9.2871
6929,3464,3465,31.3073
1732,866,866,0.736012
173,86,87,5.59984
1,0,1,41.8336
6929,3464,3465,32.1443
1732,866,866,0.381994
173,86,87,4.94373
1,1,0,8.08452
6929,3464,3465,31.4242
1732,866,866,0.747252
173,86,87,5.67218
1,0,1,24.9499
6929,3464,3465,37.5481
1732,866,866,0.406274
173,86,87,5.21603
1,1,0,8.19763
6929,3464,3465,31.5312
1732,866,866,0.796538
173,86,87,4.89505
1,0,1,31.916
6929,3464,3465,29.8764
1732,866,866,0.325582
173,86,87,5.54769
1,1,0,8.35481
6929,3464,3465,36.7536
1732,866,866,0.654046
173,86,87,5.12963
1,0,1,34.1355
6929,3464,3465,27.9888
1732,866,866,0.250284
173,86,87,5.40907
1,1,0,8.25723
6929,3464,3465,30.9188
1732,866,866,0.794584
173,86,87,5.26253
1,0,1,30.1111
6929,3464,3465,30.252
1732,866,866,0.26829
173,86,87,5.23593
1,1,0,8.57338
6929,3464,3465,37.1457
1732,866,866,0.790643
173,86,87,4.83038
1,0,1,33.7732
6929,3464,3465,29.4531
1732,866,866,0.312736
173,86,87,5.9085
1,1,0,8.4398
6929,3464,3465,28.7046
1732,866,866,0.695175
173,86,87,5.44424
1,0,1,24.3727
6929,3464,3465,34.8955
1732,866,866,0.392076
173,86,87,6.46838
1,1,0,9.85244
6929,3464,3465,35.8772
1732,866,866,0.880287
173,86,87,6.22821
