rows,inserts,deletes,duration_ms
1732,1732,0,0.060666
173,173,0,0.176498
6929,6929,0,0.330822
1732,1732,0,0.075932
173,173,0,0.178901
6929,6929,0,0.300582
1732,1732,0,0.063344
173,173,0,0.177663
6929,6929,0,0.323091
1732,1732,0,0.065336
173,173,0,0.179868
6929,6929,0,0.31939
1732,1732,0,0.069897
173,173,0,0.181327
6929,6929,0,0.328533
1732,1732,0,0.062712
173,173,0,0.181007
6929,6929,0,0.325978
1732,1732,0,0.065367
173,173,0,0.175398
6929,6929,0,0.326029
1732,1732,0,0.062543
173,173,0,0.176469
6929,6929,0,0.322245
1732,1732,0,0.065119
173,173,0,0.290019
6929,6929,0,0.315411
1732,1732,0,0.058826
173,173,0,0.177851
6929,6929,0,0.32802
1732,1732,0,0.065572
173,173,0,0.176299
6929,6929,0,0.320592
1732,1732,0,0.063424
173,173,0,0.170989
6929,6929,0,0.32376
1732,1732,0,0.064761
173,173,0,0.187455
6929,6929,0,0.344778
1732,1732,0,0.07182
173,173,0,0.181862
6929,6929,0,0.31614
1732,1732,0,0.070024
173,173,0,0.177922
6929,6929,0,0.319943
1732,1732,0,0.065164
173,173,0,0.178576
6929,6929,0,0.335621
1732,1732,0,0.064618
173,173,0,0.184617
6929,6929,0,0.331299
1732,1732,0,0.066819
173,173,0,0.179767
6929,6929,0,0.326959
1732,1732,0,0.059939
173,173,0,0.179529
6929,6929,0,0.318704
1732,1732,0,0.060004
173,173,0,0.183182
6929,6929,0,0.329595
1732,1732,0,0.073562
173,173,0,0.179715
6929,6929,0,0.327006
1732,1732,0,0.074539
173,173,0,0.184348
6929,6929,0,0.318153
1732,1732,0,0.062637
173,173,0,0.173795
6929,6929,0,0.33448
1732,1732,0,0.061686
173,173,0,0.186106
6929,6929,0,0.313088
1732,1732,0,0.06424
173,173,0,0.17465
6929,6929,0,0.353579
1732,1732,0,0.072615
173,173,0,1.25407
6929,6929,0,1.04248
1732,1732,0,0.063246
173,173,0,0.15889
6929,6929,0,0.322599
1732,1732,0,0.068992
173,173,0,0.163885
6929,6929,0,0.328351
1732,1732,0,0.070478
173,173,0,0.166126
6929,6929,0,0.31212
1732,1732,0,0.05449
173,173,0,0.160786
6929,6929,0,0.307032
1732,1732,0,0.060816
173,173,0,0.160674
6929,6929,0,0.341506
1732,1732,0,0.059689
173,173,0,0.160205
6929,6929,0,0.319347
1732,1732,0,0.066076
173,173,0,0.170079
6929,6929,0,0.306103
1732,1732,0,0.058749
173,173,0,0.166469
6929,6929,0,0.319702
1732,1732,0,0.058274
173,173,0,0.166275
6929,6929,0,0.325079
1732,1732,0,0.057486
173,173,0,0.167194
6929,6929,0,0.331446
1732,1732,0,0.071784
173,173,0,0.167614
6929,6929,0,0.312192
1732,1732,0,0.063325
173,173,0,0.16219
6929,6929,0,0.324859
1732,1732,0,0.061042
173,173,0,0.163819
6929,6929,0,0.317351
1732,1732,0,0.054709
173,173,0,0.169473
6929,6929,0,0.325727
1732,1732,0,0.058633
173,173,0,0.165846
6929,6929,0,0.327964
1732,1732,0,0.076861
173,173,0,0.163374
6929,6929,0,0.790804
1732,1732,0,0.055364
173,173,0,0.165317
6929,6929,0,0.334825
1732,1732,0,0.075417
173,173,0,0.170292
6929,6929,0,0.333407
1732,1732,0,0.060801
173,173,0,0.174787
6929,6929,0,0.321244
1732,1732,0,0.057533
173,173,0,0.164933
6929,6929,0,0.335749
1732,1732,0,0.064969
173,173,0,0.170331
6929,6929,0,0.324731
1732,1732,0,0.06743
173,173,0,0.164355
6929,6929,0,0.320413
1732,1732,0,0.060042
173,173,0,0.168737
6929,6929,0,0.340429
1732,1732,0,0.057467
173,173,0,0.15985
6929,6929,0,0.322355
1732,1732,0,0.061213
173,173,0,0.167173
6929,6929,0,0.351173
1732,1732,0,0.067128
173,173,0,0.166671
6929,6929,0,0.324927
1732,1732,0,0.077075
173,173,0,0.164157
6929,6929,0,0.338288
1732,1732,0,0.07811
173,173,0,0.166973
6929,6929,0,0.325002
1732,1732,0,0.065381
173,173,0,0.171337
6929,6929,0,0.332631
1732,1732,0,0.071555
173,173,0,0.175653
6929,6929,0,0.328927
1732,1732,0,0.071336
173,173,0,0.188482
6929,6929,0,0.332396
1732,1732,0,0.066474
173,173,0,0.184321
6929,6929,0,0.350766
1732,1732,0,0.076556
173,173,0,0.170049
6929,6929,0,0.326219
1732,1732,0,0.06817
173,173,0,1.50944
6929,6929,0,0.365203
1732,1732,0,0.065672
173,173,0,0.158981
6929,6929,0,0.343474
1732,1732,0,0.058378
173,173,0,0.161213
6929,6929,0,0.33237
1732,1732,0,0.069974
173,173,0,0.160267
6929,6929,0,0.330138
1732,1732,0,0.077322
173,173,0,0.162098
6929,6929,0,0.329541
1732,1732,0,0.074684
173,173,0,0.159111
6929,6929,0,0.331351
1732,1732,0,0.067287
173,173,0,0.151302
6929,6929,0,0.344043
1732,1732,0,0.071862
173,173,0,0.155653
6929,6929,0,0.347953
1732,1732,0,0.078096
173,173,0,0.159671
6929,6929,0,0.330642
1732,1732,0,0.077052
173,173,0,0.156737
6929,6929,0,0.329456
1732,1732,0,0.073897
173,173,0,0.161309
6929,6929,0,0.332064
1732,1732,0,0.075287
173,173,0,0.158947
6929,6929,0,0.33858
1732,1732,0,0.064411
173,173,0,0.156354
6929,6929,0,0.334721
1732,1732,0,0.074986
173,173,0,0.153891
6929,6929,0,0.336775
1732,1732,0,0.074931
173,173,0,0.16108
6929,6929,0,0.338105
1732,1732,0,0.063904
173,173,0,0.160708
6929,6929,0,0.343548
1732,1732,0,0.069397
173,173,0,0.155605
6929,6929,0,0.346703
1732,1732,0,0.080398
173,173,0,0.160041
6929,6929,0,0.342858
1732,1732,0,0.061558
173,173,0,0.158726
6929,6929,0,0.34924
1732,1732,0,0.090334
173,173,0,0.164504
6929,6929,0,0.369016
1732,1732,0,0.072414
173,173,0,0.176853
6929,6929,0,0.35078
1732,1732,0,0.076115
173,173,0,0.16123
6929,6929,0,0.355645
1732,1732,0,0.078307
173,173,0,0.15681
6929,6929,0,0.349438
1732,1732,0,0.07984
173,173,0,0.158806
6929,6929,0,0.375634
1732,1732,0,0.078381
173,173,0,0.166677
6929,6929,0,0.347933
1732,1732,0,0.068433
173,173,0,0.164023
6929,6929,0,0.352434
1732,1732,0,0.070294
173,173,0,0.155012
6929,6929,0,0.352602
1732,1732,0,0.081426
173,173,0,0.175109
6929,6929,0,0.347725
1732,1732,0,0.063054
173,173,0,0.176353
6929,6929,0,0.332683
1732,1732,0,0.076025
173,173,0,0.168202
6929,6929,0,0.337994
1732,1732,0,0.073089
173,173,0,0.160536
6929,6929,0,0.369751
1732,1732,0,0.079229
173,173,0,0.177656
6929,6929,0,0.343843
1732,1732,0,0.082423
173,173,0,0.158987
6929,6929,0,0.336249
1732,1732,0,0.070599
173,173,0,0.162129
6929,6929,0,0.335175
1732,1732,0,0.080285
173,173,0,0.172531
6929,6929,0,0.357948
1732,1732,0,0.073701
173,173,0,0.1533
6929,6929,0,0.332546
1732,1732,0,0.070939
173,173,0,0.157653
6929,6929,0,0.346203
1732,1732,0,0.068782
173,173,0,0.185099
6929,6929,0,0.358207
1732,1732,0,0.072462
173,173,0,0.168351
6929,6929,0,0.376439
1732,1732,0,0.080212
173,173,0,0.179518
6929,6929,0,0.350291
1732,1732,0,0.076165
173,173,0,0.164577
6929,6929,0,0.340158
1732,1732,0,0.082121
173,173,0,0.166573
6929,6929,0,0.332867
1732,1732,0,0.080444
173,173,0,0.625857
6929,6929,0,0.358492
1732,1732,0,0.097207
173,173,0,0.160513
6929,6929,0,0.3587
1732,1732,0,0.071599
173,173,0,0.167407
6929,6929,0,0.348934
1732,1732,0,0.069798
173,173,0,0.166826
6929,6929,0,0.353247
1732,1732,0,0.072841
173,173,0,0.16903
6929,6929,0,0.336852
1732,1732,0,0.060617
173,173,0,0.167076
6929,6929,0,0.355408
1732,1732,0,0.095749
173,173,0,0.201427
6929,6929,0,0.375304
1732,1732,0,0.078893
173,173,0,0.1598
6929,6929,0,0.374836
1732,1732,0,0.080091
173,173,0,0.176313
6929,6929,0,0.384063
1732,1732,0,0.066949
173,173,0,0.17607
6929,6929,0,0.362634
1732,1732,0,0.077145
173,173,0,0.160669
6929,6929,0,0.360526
1732,1732,0,0.083612
173,173,0,0.169922
6929,6929,0,0.365379
1732,1732,0,0.072157
173,173,0,0.181003
6929,6929,0,0.35608
1732,1732,0,0.077928
173,173,0,0.169696
6929,6929,0,0.370937
1732,1732,0,0.098302
173,173,0,0.177292
6929,6929,0,0.373858
1732,1732,0,0.070768
173,173,0,0.189309
6929,6929,0,0.372659
1732,1732,0,0.082725
173,173,0,0.166586
6929,6929,0,0.359803
1732,1732,0,0.063995
173,173,0,0.167506
6929,6929,0,0.386064
1732,1732,0,0.059755
173,173,0,0.177092
6929,6929,0,0.384729
1732,1732,0,0.067202
173,173,0,0.181223
6929,6929,0,0.376149
1732,1732,0,0.083208
173,173,0,0.202867
6929,6929,0,0.391248
1732,1732,0,0.085601
173,173,0,0.184557
6929,6929,0,0.37723
1732,1732,0,0.068372
173,173,0,0.182458
6929,6929,0,0.363137
1732,1732,0,0.070562
173,173,0,0.166282
6929,6929,0,0.366394
1732,1732,0,0.071734
173,173,0,0.175699
6929,6929,0,0.353995
1732,1732,0,0.099613
173,173,0,0.170679
6929,6929,0,0.359039
1732,1732,0,0.084328
173,173,0,0.162927
6929,6929,0,0.362619
1732,1732,0,0.070807
173,173,0,0.172196
6929,6929,0,0.359385
1732,1732,0,0.084223
173,173,0,0.178788
6929,6929,0,0.357997
1732,1732,0,0.080246
173,173,0,0.174014
6929,6929,0,0.362206
1732,1732,0,0.085193
173,173,0,0.18394
6929,6929,0,0.396973
1732,1732,0,0.079461
173,173,0,0.19127
6929,6929,0,0.384325
1732,1732,0,0.075918
173,173,0,0.192129
6929,6929,0,0.410358
1732,1732,0,0.090739
173,173,0,0.198951
6929,6929,0,0.391769
1732,1732,0,0.077466
173,173,0,0.189936
6929,6929,0,0.37852
1732,1732,0,0.09529
173,173,0,0.181673
6929,6929,0,0.354688
1732,1732,0,0.07647
173,173,0,0.193019
6929,6929,0,0.386882
1732,1732,0,0.07946
173,173,0,0.483433
6929,6929,0,0.385351
1732,1732,0,0.075722
173,173,0,0.203738
6929,6929,0,0.417069
1732,1732,0,0.076287
173,173,0,0.189683
6929,6929,0,0.383672
1732,1732,0,0.083993
173,173,0,0.208253
6929,6929,0,0.361941
1732,1732,0,0.082752
173,173,0,0.178771
6929,6929,0,0.367062
1732,1732,0,0.092529
173,173,0,0.181765
6929,6929,0,0.362588
1732,1732,0,0.085107
173,173,0,0.176528
6929,6929,0,0.38109
1732,1732,0,0.082942
173,173,0,0.171401
6929,6929,0,0.39797
1732,1732,0,0.084022
173,173,0,0.18693
6929,6929,0,0.404968
1732,1732,0,0.095092
173,173,0,0.203681
6929,6929,0,0.3808
1732,1732,0,0.084737
173,173,0,0.187471
6929,6929,0,0.393851
1732,1732,0,0.086191
173,173,0,0.193995
6929,6929,0,0.403407
1732,1732,0,0.081264
173,173,0,0.194862
6929,6929,0,0.395808
1732,1732,0,0.090879
173,173,0,0.211826
6929,6929,0,0.403091
1732,1732,0,0.073618
173,173,0,0.195974
6929,6929,0,0.395622
1732,1732,0,0.082001
173,173,0,0.192867
6929,6929,0,2.31704
1732,1732,0,0.081372
173,173,0,0.216624
6929,6929,0,0.396431
1732,1732,0,0.086369
173,173,0,0.211806
6929,6929,0,0.424695
1732,1732,0,0.083627
173,173,0,0.204301
6929,6929,0,0.409768
1732,1732,0,0.085685
173,173,0,0.178193
6929,6929,0,0.880244
1732,1732,0,0.088803
173,173,0,0.191297
6929,6929,0,0.411858
1732,1732,0,0.082332
173,173,0,0.208991
6929,6929,0,0.403433
1732,1732,0,0.073618
173,173,0,0.191856
6929,6929,0,0.426868
1732,1732,0,0.079903
173,173,0,0.184606
6929,6929,0,0.387479
1732,1732,0,0.076141
173,173,0,0.185106
6929,6929,0,0.403376
1732,1732,0,0.082853
173,173,0,0.186376
6929,6929,0,0.402395
1732,1732,0,0.093488
173,173,0,0.181991
6929,6929,0,0.377464
1732,1732,0,0.090505
173,173,0,0.219992
6929,6929,0,0.410146
1732,1732,0,0.075282
173,173,0,0.199522
6929,6929,0,0.429033
1732,1732,0,0.086054
173,173,0,0.205302
6929,6929,0,0.411085
1732,1732,0,0.078413
173,173,0,0.17741
6929,6929,0,0.398639
1732,1732,0,0.079811
173,173,0,0.182967
6929,6929,0,0.37853
1732,1732,0,0.071746
173,173,0,0.188399
6929,6929,0,0.378478
1732,1732,0,0.108299
173,173,0,0.186932
6929,6929,0,0.41988
1732,1732,0,0.091082
173,173,0,0.18006
6929,6929,0,0.429624
1732,1732,0,0.083011
173,173,0,0.192817
6929,6929,0,0.398586
1732,1732,0,0.091277
173,173,0,0.204065
6929,6929,0,0.41656
1732,1732,0,0.079189
173,173,0,0.191463
6929,6929,0,0.408204
1732,1732,0,0.095774
173,173,0,0.196017
6929,6929,0,0.427198
1732,1732,0,0.080923
173,173,0,0.671276
6929,6929,0,0.462219
1732,1732,0,0.083266
173,173,0,0.17489
6929,6929,0,0.393771
1732,1732,0,0.081156
173,173,0,0.181874
6929,6929,0,0.406257
1732,1732,0,0.076665
173,173,0,0.18792
6929,6929,0,0.39944
1732,1732,0,0.077665
173,173,0,0.196404
6929,6929,0,0.445612
1732,1732,0,0.083323
173,173,0,0.190618
6929,6929,0,0.403503
1732,1732,0,0.083887
173,173,0,0.181508
6929,6929,0,0.428311
1732,1732,0,0.081347
173,173,0,0.175114
6929,6929,0,0.402317
1732,1732,0,0.083853
173,173,0,0.184479
6929,6929,0,0.402392
1732,1732,0,0.080472
173,173,0,0.187162
6929,6929,0,0.400742
1732,1732,0,0.092119
173,173,0,0.184052
6929,6929,0,0.425851
1732,1732,0,0.097893
173,173,0,0.18401
6929,6929,0,0.412675
1732,1732,0,0.09491
173,173,0,0.220045
6929,6929,0,0.387606
1732,1732,0,0.080605
173,173,0,0.1889
6929,6929,0,0.400862
1732,1732,0,0.073526
173,173,0,0.187841
6929,6929,0,0.408042
1732,1732,0,0.075499
173,173,0,0.184315
6929,6929,0,0.407002
1732,1732,0,0.09025
173,173,0,0.816827
6929,6929,0,1.8228
1732,1732,0,0.065657
173,173,0,4.16021
6929,6929,0,0.417884
1732,1732,0,3.70697
173,173,0,0.189619
6929,6929,0,0.443876
1732,1732,0,0.087837
173,173,0,0.181467
6929,6929,0,0.490366
1732,1732,0,0.088708
173,173,0,0.191457
6929,6929,0,0.438178
1732,1732,0,0.095084
173,173,0,0.198906
6929,6929,0,0.426723
1732,1732,0,0.077878
173,173,0,0.190182
6929,6929,0,0.41757
1732,1732,0,0.082037
173,173,0,0.178511
6929,6929,0,0.422086
1732,1732,0,0.075098
173,173,0,0.187413
6929,6929,0,0.42924
1732,1732,0,0.090667
173,173,0,0.201268
6929,6929,0,0.451636
1732,1732,0,0.097377
173,173,0,0.189071
6929,6929,0,0.437353
1732,1732,0,0.084841
173,173,0,0.18738
6929,6929,0,0.421227
1732,1732,0,0.08389
173,173,0,0.177541
6929,6929,0,0.411452
1732,1732,0,0.065197
173,173,0,0.181067
6929,6929,0,0.401185
1732,1732,0,0.08807
173,173,0,0.169602
6929,6929,0,0.432396
1732,1732,0,0.085108
173,173,0,0.191408
6929,6929,0,0.450884
1732,1732,0,0.086739
173,173,0,0.193549
6929,6929,0,0.441733
1732,1732,0,0.093703
173,173,0,0.177655
6929,6929,0,0.399336
1732,1732,0,0.099045
173,173,0,0.176158
6929,6929,0,0.412565
1732,1732,0,0.073924
173,173,0,0.177093
6929,6929,0,0.381666
1732,1732,0,0.079447
173,173,0,0.190577
6929,6929,0,0.458499
1732,1732,0,0.088794
173,173,0,0.192119
6929,6929,0,0.436168
1732,1732,0,0.062726
173,173,0,0.200208
6929,6929,0,0.380989
1732,1732,0,0.078955
173,173,0,0.178509
6929,6929,0,0.421258
1732,1732,0,0.067379
173,173,0,0.178063
6929,6929,0,0.404931
1732,1732,0,0.091421
173,173,0,0.193428
6929,6929,0,0.382051
1732,1732,0,0.072567
173,173,0,0.190636
6929,6929,0,0.406337
1732,1732,0,0.079241
173,173,0,0.188992
6929,6929,0,0.383186
1732,1732,0,0.072057
173,173,0,0.188455
6929,6929,0,0.399541
1732,1732,0,0.070475
173,173,0,0.192458
6929,6929,0,0.403737
1732,1732,0,0.086044
173,173,0,0.183619
6929,6929,0,0.385165
1732,1732,0,0.071901
173,173,0,0.197643
6929,6929,0,0.389854
1732,1732,0,0.07877
173,173,0,0.192129
6929,6929,0,0.888847
1732,1732,0,0.09419
173,173,0,0.190036
6929,6929,0,0.388564
1732,1732,0,0.095412
173,173,0,0.184988
6929,6929,0,0.384979
1732,1732,0,0.094832
173,173,0,0.1889
6929,6929,0,0.409734
1732,1732,0,0.08656
173,173,0,0.192344
6929,6929,0,0.375633
1732,1732,0,0.082974
173,173,0,0.181886
6929,6929,0,0.389548
1732,1732,0,0.08418
173,173,0,0.17955
6929,6929,0,0.395392
1732,1732,0,0.084163
173,173,0,0.187881
6929,6929,0,0.38037
1732,1732,0,0.084945
173,173,0,0.194058
6929,6929,0,0.392593
1732,1732,0,0.076005
173,173,0,0.185573
6929,6929,0,0.379331
1732,1732,0,0.081621
173,173,0,0.194868
6929,6929,0,0.385526
1732,1732,0,0.09072
173,173,0,0.193399
6929,6929,0,0.425147
1732,1732,0,0.067199
173,173,0,0.188217
6929,6929,0,0.406423
1732,1732,0,0.102536
173,173,0,0.198804
6929,6929,0,0.374302
1732,1732,0,0.077431
173,173,0,0.192932
6929,6929,0,0.383126
1732,1732,0,0.093633
173,173,0,0.185958
6929,6929,0,0.38954
1732,1732,0,0.08551
173,173,0,0.183313
6929,6929,0,0.405135
1732,1732,0,0.08118
173,173,0,0.186692
6929,6929,0,0.409409
1732,1732,0,0.095725
173,173,0,0.188128
6929,6929,0,0.388528
1732,1732,0,0.086081
173,173,0,0.185939
6929,6929,0,0.37005
1732,1732,0,0.078882
173,173,0,0.185851
6929,6929,0,0.375656
1732,1732,0,0.075564
173,173,0,0.19911
6929,6929,0,0.391503
1732,1732,0,0.087482
173,173,0,0.186144
6929,6929,0,0.381644
1732,1732,0,0.074255
173,173,0,0.188559
6929,6929,0,0.394394
1732,1732,0,0.090884
173,173,0,0.190852
6929,6929,0,0.376497
1732,1732,0,0.10846
173,173,0,0.183351
6929,6929,0,0.394602
1732,1732,0,0.0822
173,173,0,0.204695
6929,6929,0,0.403714
1732,1732,0,0.082666
173,173,0,0.636952
6929,6929,0,0.3976
1732,1732,0,0.088149
173,173,0,0.194749
6929,6929,0,0.398388
1732,1732,0,0.09669
173,173,0,0.182891
6929,6929,0,0.386216
1732,1732,0,0.091435
173,173,0,0.199475
6929,6929,0,0.376827
1732,1732,0,0.079488
173,173,0,0.185681
6929,6929,0,0.397467
1732,1732,0,0.083746
173,173,0,0.196371
6929,6929,0,0.395968
1732,1732,0,0.085548
173,173,0,0.192823
6929,6929,0,0.378442
1732,1732,0,0.076359
173,173,0,0.183095
6929,6929,0,0.397117
1732,1732,0,0.091618
173,173,0,0.189357
6929,6929,0,0.37159
1732,1732,0,0.082218
173,173,0,0.189828
6929,6929,0,0.381813
1732,1732,0,0.07621
173,173,0,0.185655
6929,6929,0,0.401112
1732,1732,0,0.079116
173,173,0,0.193955
6929,6929,0,0.392451
1732,1732,0,0.093458
173,173,0,0.208288
6929,6929,0,0.397506
1732,1732,0,0.079282
173,173,0,0.188078
6929,6929,0,0.428548
1732,1732,0,0.075163
173,173,0,0.185742
6929,6929,0,0.397127
1732,1732,0,0.087338
173,173,0,0.179517
6929,6929,0,0.391577
1732,1732,0,0.094759
173,173,0,0.19075
6929,6929,0,0.399554
1732,1732,0,0.085029
173,173,0,0.194229
6929,6929,0,0.399288
1732,1732,0,0.079245
173,173,0,0.194886
6929,6929,0,0.390779
1732,1732,0,0.07489
173,173,0,0.192137
6929,6929,0,0.384771
1732,1732,0,0.101556
173,173,0,0.200096
6929,6929,0,0.400594
1732,1732,0,0.091968
173,173,0,0.188577
6929,6929,0,0.384144
1732,1732,0,0.081175
173,173,0,0.184057
6929,6929,0,0.397285
1732,1732,0,0.100486
173,173,0,0.180998
6929,6929,0,0.395483
1732,1732,0,0.079947
173,173,0,0.185355
6929,6929,0,0.392372
1732,1732,0,0.09238
173,173,0,0.193061
6929,6929,0,0.408986
1732,1732,0,0.091778
173,173,0,0.198354
6929,6929,0,0.412807
1732,1732,0,0.108601
173,173,0,0.185963
6929,6929,0,0.402774
1732,1732,0,0.102101
173,173,0,0.659207
6929,6929,0,0.406608
1732,1732,0,0.07894
173,173,0,0.186579
6929,6929,0,0.420039
1732,1732,0,0.116411
173,173,0,0.202839
6929,6929,0,0.409921
1732,1732,0,0.102701
173,173,0,0.178928
6929,6929,0,0.396922
1732,1732,0,0.089658
173,173,0,0.188072
6929,6929,0,0.391635
1732,1732,0,0.088232
173,173,0,0.185464
6929,6929,0,0.390763
1732,1732,0,0.099693
173,173,0,0.180404
6929,6929,0,0.409231
1732,1732,0,0.080463
173,173,0,0.197313
6929,6929,0,0.393535
1732,1732,0,0.106198
173,173,0,0.193701
6929,6929,0,0.408054
1732,1732,0,0.080769
173,173,0,0.180451
6929,6929,0,0.411133
1732,1732,0,0.098697
173,173,0,0.19186
6929,6929,0,0.412216
1732,1732,0,0.092647
173,173,0,0.200285
6929,6929,0,0.404934
1732,1732,0,0.107728
173,173,0,0.199822
6929,6929,0,0.41687
1732,1732,0,0.095593
173,173,0,0.192263
6929,6929,0,0.39122
1732,1732,0,0.098297
173,173,0,0.181802
6929,6929,0,0.397766
1732,1732,0,0.083228
173,173,0,0.192799
6929,6929,0,0.416438
1732,1732,0,0.092078
173,173,0,0.192773
6929,6929,0,0.418531
1732,1732,0,0.094278
173,173,0,0.196895
6929,6929,0,0.410564
1732,1732,0,0.085408
173,173,0,0.191096
6929,6929,0,0.432081
1732,1732,0,0.090679
173,173,0,0.188969
6929,6929,0,0.405111
1732,1732,0,0.099065
173,173,0,0.188462
6929,6929,0,0.398626
1732,1732,0,0.089661
173,173,0,0.183935
6929,6929,0,0.415404
1732,1732,0,0.103256
173,173,0,0.19199
6929,6929,0,0.394624
1732,1732,0,0.086143
173,173,0,0.193223
6929,6929,0,0.409
1732,1732,0,0.094709
173,173,0,0.190719
6929,6929,0,0.401613
1732,1732,0,0.102634
173,173,0,0.187784
6929,6929,0,0.401233
1732,1732,0,0.088085
173,173,0,0.199512
6929,6929,0,0.419176
1732,1732,0,0.100931
173,173,0,0.198522
6929,6929,0,0.432656
1732,1732,0,0.09197
173,173,0,0.185094
6929,6929,0,0.405035
1732,1732,0,0.092961
173,173,0,0.183532
6929,6929,0,0.398639
1732,1732,0,0.096851
173,173,0,0.202577
6929,6929,0,0.434875
1732,1732,0,0.104078
173,173,0,0.18567
6929,6929,0,0.417679
1732,1732,0,0.101283
173,173,0,0.201609
6929,6929,0,0.412928
1732,1732,0,0.098956
173,173,0,0.196483
6929,6929,0,0.410214
1732,1732,0,0.089346
173,173,0,0.199306
6929,6929,0,0.396243
1732,1732,0,0.099873
173,173,0,0.190886
6929,6929,0,0.405959
1732,1732,0,0.089893
173,173,0,0.19382
6929,6929,0,0.414677
1732,1732,0,0.094117
173,173,0,0.188338
6929,6929,0,0.405552
1732,1732,0,0.09786
173,173,0,0.187542
6929,6929,0,0.405175
1732,1732,0,0.091647
173,173,0,0.181463
6929,6929,0,0.42291
1732,1732,0,0.08948
173,173,0,0.191555
6929,6929,0,0.40852
1732,1732,0,0.089375
173,173,0,0.192191
6929,6929,0,0.413116
1732,1732,0,0.106054
173,173,0,0.195587
6929,6929,0,0.408784
1732,1732,0,0.104067
173,173,0,0.198805
6929,6929,0,0.412563
1732,1732,0,0.10839
173,173,0,0.193452
6929,6929,0,0.410215
1732,1732,0,0.087395
173,173,0,0.207151
6929,6929,0,0.409878
1732,1732,0,0.078708
173,173,0,0.185448
6929,6929,0,0.431918
1732,1732,0,0.099823
173,173,0,0.786377
6929,6929,0,0.409288
1732,1732,0,0.094082
173,173,0,0.188142
6929,6929,0,0.410335
1732,1732,0,0.090757
173,173,0,0.210696
6929,6929,0,0.431136
1732,1732,0,0.093315
173,173,0,0.202376
6929,6929,0,0.407092
1732,1732,0,0.092488
173,173,0,0.218139
6929,6929,0,0.419489
1732,1732,0,0.084334
173,173,0,0.214863
6929,6929,0,0.374372
1732,1732,0,0.092046
173,173,0,0.213475
6929,6929,0,0.369209
1732,1732,0,0.09946
173,173,0,0.220793
6929,6929,0,0.381311
1732,1732,0,0.101233
173,173,0,0.196365
6929,6929,0,0.363874
1732,1732,0,0.087406
173,173,0,0.212185
6929,6929,0,0.362104
1732,1732,0,0.097594
173,173,0,0.20124
6929,6929,0,0.362707
1732,1732,0,0.092379
173,173,0,0.213368
6929,6929,0,0.375483
1732,1732,0,0.104024
173,173,0,0.199936
6929,6929,0,0.366477
1732,1732,0,0.085708
173,173,0,0.217962
6929,6929,0,0.375725
1732,1732,0,0.10936
173,173,0,0.194441
6929,6929,0,0.36096
1732,1732,0,0.098198
173,173,0,0.215559
6929,6929,0,0.374488
1732,1732,0,0.096433
173,173,0,0.196743
6929,6929,0,0.374389
1732,1732,0,0.095671
173,173,0,0.214447
6929,6929,0,0.384261
1732,1732,0,0.113553
173,173,0,0.200305
6929,6929,0,0.361735
1732,1732,0,0.108388
173,173,0,0.663094
6929,6929,0,0.378843
1732,1732,0,0.092795
173,173,0,0.207668
6929,6929,0,0.3838
1732,1732,0,0.097129
173,173,0,0.20113
6929,6929,0,0.371674
1732,1732,0,0.092723
173,173,0,0.214115
6929,6929,0,0.389229
1732,1732,0,0.079535
173,173,0,0.206115
6929,6929,0,0.415029
1732,1732,0,0.096338
173,173,0,0.189105
6929,6929,0,0.380687
1732,1732,0,0.09666
173,173,0,0.21503
6929,6929,0,0.379746
1732,1732,0,0.099522
173,173,0,0.215856
6929,6929,0,0.400496
1732,1732,0,0.08712
173,173,0,0.204916
6929,6929,0,0.3919
1732,1732,0,0.086431
173,173,0,0.219984
6929,6929,0,0.408742
1732,1732,0,0.09798
173,173,0,0.21731
6929,6929,0,0.394873
1732,1732,0,0.08717
173,173,0,0.201034
6929,6929,0,0.381714
1732,1732,0,0.116522
173,173,0,0.221219
6929,6929,0,0.402116
1732,1732,0,0.095566
173,173,0,0.20348
6929,6929,0,0.39187
1732,1732,0,0.091974
173,173,0,0.206663
6929,6929,0,0.411184
1732,1732,0,0.09613
173,173,0,0.191997
6929,6929,0,0.382161
1732,1732,0,0.077596
173,173,0,0.214101
6929,6929,0,0.373482
1732,1732,0,0.099047
173,173,0,0.206389
6929,6929,0,0.380055
1732,1732,0,0.088631
173,173,0,0.21282
6929,6929,0,0.387144
1732,1732,0,0.101401
173,173,0,0.199345
6929,6929,0,0.389414
1732,1732,0,0.093576
173,173,0,0.23279
6929,6929,0,0.39126
1732,1732,0,0.076484
173,173,0,0.215274
6929,6929,0,0.41632
1732,1732,0,0.082191
173,173,0,0.223256
6929,6929,0,0.393872
1732,1732,0,0.074365
173,173,0,0.211595
6929,6929,0,0.397896
1732,1732,0,0.088691
173,173,0,0.205437
6929,6929,0,0.391202
1732,1732,0,1.39878
173,173,0,0.233327
6929,6929,0,0.405452
1732,1732,0,0.095477
173,173,0,0.210131
6929,6929,0,0.389084
1732,1732,0,0.094886
173,173,0,0.199681
6929,6929,0,0.392775
1732,1732,0,0.089654
173,173,0,0.19747
6929,6929,0,0.388135
1732,1732,0,0.100892
173,173,0,0.202844
6929,6929,0,0.410259
1732,1732,0,0.092424
173,173,0,0.196507
6929,6929,0,0.406994
1732,1732,0,0.078739
173,173,0,0.216342
